State,County,City,Site Num,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Massachusetts,Suffolk,Boston,42,2001-12-31,27.458333,0.008737,5.029192999999999,0.3300725
Massachusetts,Suffolk,Boston,42,2002-01-01,25.35,0.010833,5.3325755,0.2449655
Massachusetts,Suffolk,Boston,42,2002-01-02,29.5,0.0085,3.5333335,0.2744445
Massachusetts,Suffolk,Boston,42,2002-01-03,32.833333,0.009059,4.144643,0.3934785
Massachusetts,Suffolk,Boston,42,2002-01-11,36.727273,0.003083,3.987879,0.6767045
Massachusetts,Suffolk,Boston,42,2002-01-12,28.291667,0.006833,4.8860244999999995,0.517301
Massachusetts,Suffolk,Boston,42,2002-01-13,24.681818,0.014042,4.4875,0.42871400000000004
Massachusetts,Suffolk,Boston,42,2002-01-14,32.041667,0.006833,4.557143,0.4450755
Massachusetts,Suffolk,Boston,42,2002-01-15,34.65,0.0015,5.767619,0.6550725
Massachusetts,Suffolk,Boston,42,2002-01-16,33.791667,0.007875,5.3625,0.4125
Massachusetts,Suffolk,Boston,42,2002-01-17,34.818182,0.004333,6.9875,0.6151515
Massachusetts,Suffolk,Boston,42,2002-01-18,35.333333,0.006917,5.777019,0.4701085
Massachusetts,Suffolk,Boston,42,2002-01-19,35.5,0.004,7.4354165,0.49592400000000003
Massachusetts,Suffolk,Boston,42,2002-01-20,35.875,0.006125,10.3625,0.515341
Massachusetts,Suffolk,Boston,42,2002-01-21,45.681818,0.001667,11.6745345,0.8957425
Massachusetts,Suffolk,Boston,42,2002-01-22,34.708333,0.004708,5.85625,0.529801
Massachusetts,Suffolk,Boston,42,2002-01-23,32.090909,0.012208,5.1520835,0.459659
Massachusetts,Suffolk,Boston,42,2002-01-24,32.541667,0.001167,6.0714285,0.6744445
Massachusetts,Suffolk,Boston,42,2002-01-25,29.227273,0.009833,4.0145835000000005,0.374185
Massachusetts,Suffolk,Boston,42,2002-01-26,30.125,0.007792,8.5270835,0.4132575
Massachusetts,Suffolk,Boston,42,2002-01-27,36.818182,0.005458,11.926708,0.7277175
Massachusetts,Suffolk,Boston,42,2002-01-28,41.75,0.000958,10.2375,0.8427534999999999
Massachusetts,Suffolk,Boston,42,2002-01-29,50.0,0.002917,11.8015155,0.8289774999999999
Massachusetts,Suffolk,Boston,42,2002-01-30,28.291667,0.003417,7.8552795,0.560598
Massachusetts,Suffolk,Boston,42,2002-01-31,29.272727,0.015042,4.3625,0.28913049999999996
